meeting_id,second,composite_score,threshold,rank_within_meeting,valid_metric_count,entropy_shift,pct_det_shift,rmse_shift,entropy_shift_z,pct_det_shift_z,rmse_shift_z,top_contributors
2025.03.02startup_a,4785,3.286317924079855,2.5332286790455267,5,3,0.405087520558294,-0.8376011305190758,-0.3149140779391132,1.218874635509366,-5.850196222703765,-2.789882914026434,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.02startup_a,907,2.9421560588030835,2.5332286790455267,6,3,-0.35047192052376097,0.7966263102067472,-0.2492235651140492,-1.054540840448313,5.56400900269775,-2.207918333263187,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.02startup_a,155,2.7992419363564296,2.5332286790455267,7,3,-0.3886495877581423,0.8396732479606186,-0.15392412280839213,-1.169414263778588,5.864668855545127,-1.3636426897455742,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.02startup_a,4389,2.7715046241189114,2.5332286790455267,8,3,0.5957512988637279,-0.698145374207428,-0.1857704745427633,1.792566076229598,-4.876172300000716,-1.6457754961264195,pct_det:decrease; entropy:increase; rmse:decrease
2025.03.02startup_a,237,2.7666020720615414,2.5332286790455267,9,3,-0.25060831357490965,0.6225869835470661,-0.3609032176023207,-0.7540595583967828,4.348437325048032,-3.19730933273981,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.02startup_a,1088,2.6224961537456255,2.5332286790455267,10,3,0.0,0.8672979190971546,-0.204293679212185,0.0,6.057612418833114,-1.8098760424037625,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.02startup_a,591,2.568759840547957,2.5332286790455267,11,3,0.1718038959475079,-0.7948055965185006,0.18489772076198646,0.5169436243395037,-5.551292290705009,1.638043606599359,pct_det:decrease; rmse:increase; entropy:increase
2025.03.17startup_a,332,4.028885150566443,2.307322692743147,1,3,-0.6584642400994288,1.3979227271439214,0.3695898355518392,-1.9569153812719184,7.343128144939791,2.78661192548762,pct_det:increase; rmse:increase; entropy:decrease
2025.03.17startup_a,3238,3.2038862382152495,2.307322692743147,2,3,0.16307532155849214,-1.1110654855862379,-0.4364484977493999,0.48464986498809587,-5.836299875278821,-3.290708974378833,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.17startup_a,4425,3.1287642652958745,2.307322692743147,3,3,0.4666567254136764,-0.8934708104896316,-0.4384921592830219,1.3868751985652465,-4.69329994268926,-3.306117654633116,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.17startup_a,549,2.873703593086228,2.307322692743147,4,3,0.6791283931494689,0.6271812425598426,0.4387778238510185,2.0183279781632457,3.2945113093832257,3.3082714917122122,rmse:increase; pct_det:increase; entropy:increase
2025.03.17startup_a,4045,2.688887128479196,2.307322692743147,5,3,-0.5380602871232718,0.7596110132876817,-0.32858279555483094,-1.5990822094820525,3.9901497433089093,-2.477429432646625,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.17startup_a,5106,2.6396853217394383,2.307322692743147,6,3,-0.13180672930568127,-0.9386215644609166,0.3444233009856824,-0.39172152445891883,-4.930471687460286,2.5968627532991104,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.17startup_a,909,2.590827787483159,2.307322692743147,7,3,-0.600114175512336,-0.3930442685914528,0.5204905337745733,-1.7835025640907614,-2.0646165734767608,3.9243642248819555,rmse:increase; pct_det:decrease; entropy:decrease
2025.03.17startup_a,3584,2.526970634856142,2.307322692743147,8,3,-0.306382768855438,-0.9026168314697713,0.2558467116002982,-0.9105508187344397,-4.741342944472834,1.9290181413611522,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.17startup_a,4217,2.4770317510146103,2.307322692743147,9,3,0.5071830206334902,-0.5764088839046906,0.3840938526881724,1.5073168651463273,-3.027809918393364,2.8959684695041394,pct_det:decrease; rmse:increase; entropy:increase
2025.03.17startup_a,3911,2.3202856254340194,2.307322692743147,10,3,-0.6123954763726461,0.7169979117652474,-0.1823069120408402,-1.8200018378431824,3.7663079965108777,-1.3745470419479988,pct_det:increase; entropy:decrease; rmse:decrease
2025.03.17startup_b,4618,3.1015427002760716,2.0405343708125656,1,3,0.7778066508333078,1.6542993506860455,-0.43893625829282923,2.680369638327862,3.826542876469352,-2.7977155860309995,pct_det:increase; rmse:decrease; entropy:increase
2025.03.17startup_b,4553,3.058086979912901,2.0405343708125656,2,3,-1.098208352491454,0.552624502974453,-0.645056708415886,-3.7844936417328237,1.2782700750878961,-4.111497222917984,rmse:decrease; entropy:decrease; pct_det:increase
2025.03.17startup_b,3679,2.824522863162363,2.0405343708125656,3,3,0.7386850720124267,1.110285588506187,-0.527125998166611,2.545554267486539,2.5681902176791866,-3.3598241043213637,rmse:decrease; pct_det:increase; entropy:increase
2025.03.17startup_b,3372,2.7061516426208887,2.0405343708125656,4,3,0.6430687071296708,-1.0427278880633963,-0.5476243103385934,2.216054383312956,-2.4119231930486054,-3.490477351501106,rmse:decrease; pct_det:decrease; entropy:increase
2025.03.17startup_b,3309,2.6731880551629508,2.0405343708125656,5,3,-0.6703689734007114,-1.3523772964490206,-0.4049765420786915,-2.310132782813355,-3.1281700666084493,-2.581261316067048,pct_det:decrease; rmse:decrease; entropy:decrease
2025.03.17startup_b,4256,2.636408345263581,2.0405343708125656,6,3,-0.1606025637128583,-1.5325280833647668,-0.5978963049530803,-0.5534463290489613,-3.5448750058184646,-3.810903700923318,rmse:decrease; pct_det:decrease; entropy:decrease
2025.03.17startup_b,6182,2.2875727126334167,2.0405343708125656,7,3,-0.2562527916365467,-1.4392987876909302,0.41582816154619995,-0.883062907347851,-3.3292272773157423,2.650427953236657,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.17startup_b,2227,2.0996564270099873,2.0405343708125656,8,3,-0.7749149734740426,0.6627590897571736,-0.3287717778748339,-2.670404739995724,1.53302125922609,-2.0955432818081485,entropy:decrease; rmse:decrease; pct_det:increase
2025.03.24startup_b,4744,2.94370600689912,1.9508748280239918,1,3,-0.5826399300316863,1.7639059710332674,-0.5046905389008982,-1.5931076387975116,4.159713926384247,-3.078296455515601,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.24startup_b,3779,2.4987251493930924,1.9508748280239918,2,3,-0.7845668825679559,-0.9239539854618357,0.5200591180655535,-2.14523486864106,-2.178905408666673,3.172035170871545,rmse:increase; pct_det:decrease; entropy:decrease
2025.03.24startup_b,2894,2.3604865111602558,1.9508748280239918,3,3,-0.9161816817341915,0.7729669803559602,-0.4514413291231,-2.505108147355629,1.822841787274173,-2.753509598850967,rmse:decrease; entropy:decrease; pct_det:increase
2025.03.24startup_b,164,2.1839746637266377,1.9508748280239918,4,3,0.6906896037257605,1.2324133167760323,-0.2880706035400433,1.8885469859123698,2.9063265962253357,-1.7570504090422074,pct_det:increase; entropy:increase; rmse:decrease
2025.03.24startup_b,2011,2.1168900936989967,1.9508748280239918,5,3,-0.6817361873781367,0.735484359291263,-0.4512193695801686,-1.864065732154224,1.7344487644029645,-2.752155784539802,rmse:decrease; entropy:decrease; pct_det:increase
2025.03.24startup_b,4486,1.99645000948422,1.9508748280239918,6,3,-0.5032263661026269,-1.074899636537367,-0.34077442636465527,-1.3759677745375412,-2.534871507323404,-2.0785107465917143,pct_det:decrease; rmse:decrease; entropy:decrease
2025.03.24startup_b,836,1.970419590660707,1.9508748280239918,7,3,0.6064501211263985,-0.9459670174605606,-0.33154707792714666,1.6582116513428782,-2.230817425106755,-2.0222296955324874,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.25startup_a,3638,3.8206253783378137,2.40127221621058,1,3,0.3416783080901149,1.2963532802033058,-0.5524880008089033,0.9427235829983323,6.348120628202566,-4.171031923812543,pct_det:increase; rmse:decrease; entropy:increase
2025.03.25startup_a,293,3.2566125759414226,2.40127221621058,2,3,0.43063585029424356,-1.3725721089825953,-0.24641419514309115,1.188166067744199,-6.721357095930998,-1.860314564149072,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.25startup_a,1749,2.8680330404675254,2.40127221621058,3,3,0.8325820352866007,-0.8803215922453802,0.2643964203442213,2.2971745670152948,-4.310852407692914,1.9960721466943678,pct_det:decrease; entropy:increase; rmse:increase
2025.03.25startup_a,3509,2.8667766734396203,2.40127221621058,4,3,-0.4942341847209031,-1.0621961126158794,0.26958122826117936,-1.3636400392660135,-5.201474903998354,2.035215077054494,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.25startup_a,1291,2.797339417248267,2.40127221621058,5,3,0.6783875036466571,-0.5865509379479334,0.4832075695058796,1.8717369026844966,-2.872285021020572,3.647996328039733,rmse:increase; pct_det:decrease; entropy:increase
2025.03.25startup_a,1098,2.774700839183126,2.40127221621058,6,3,0.6123940093116709,-0.8544794295892615,-0.32454180407116184,1.6896544527279425,-4.1843057569150135,-2.4501423079064226,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.25startup_a,3801,2.739026200858893,2.40127221621058,7,3,0.1263056632042736,0.7894155543185946,0.5302168586850573,0.34848957206118375,3.865694052016373,4.002894978499122,rmse:increase; pct_det:increase; entropy:increase
2025.03.25startup_a,4576,2.575694791504748,2.40127221621058,8,3,0.27062233375467093,-0.7310661651759887,-0.4504178006348992,0.7466732598350596,-3.5799625569712075,-3.400448557707976,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.25startup_a,527,2.4403101903063322,2.40127221621058,9,3,0.5469139507952979,0.6038081655660932,-0.3781884409337651,1.508988621980458,2.9567920487740302,-2.8551499001645078,pct_det:increase; rmse:decrease; entropy:increase
2025.03.31startup_a,928,3.3194502299042257,2.3052994656771286,1,3,-0.030134707346305967,1.1061229371093333,-0.6653484445627688,-0.10411758433969485,4.361434920304148,-5.492798185068836,rmse:decrease; pct_det:increase; entropy:decrease
2025.03.31startup_a,4960,3.034710099895939,2.3052994656771286,2,3,-0.5420388713977187,-0.9267119508235169,0.4333255532718965,-1.872783341135155,-3.6540186698843953,3.5773282886682662,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.31startup_a,4745,2.8211971838546233,2.3052994656771286,3,3,0.20800075218658542,1.2799169002307167,-0.32683953201253857,0.7186575800996297,5.046703288101072,-2.6982306833631666,pct_det:increase; rmse:decrease; entropy:increase
2025.03.31startup_a,2122,2.775415349230968,2.3052994656771286,4,3,0.6083771118072654,-0.930111913105236,-0.3097120764279334,2.101986739774917,-3.6674246971221622,-2.5568346107958235,pct_det:decrease; rmse:decrease; entropy:increase
2025.03.31startup_a,4501,2.728985204330423,2.3052994656771286,5,3,-0.8210940741989575,-0.6247562447263135,-0.34965775314108927,-2.8369391658191554,-2.4634094556870174,-2.8866069914850963,rmse:decrease; entropy:decrease; pct_det:decrease
2025.03.31startup_a,1761,2.6977721258331164,2.3052994656771286,6,3,0.7491791453298485,0.5298613306676572,0.413736323861919,2.5884679068895258,2.089239480497564,3.415608990112259,rmse:increase; entropy:increase; pct_det:increase
2025.03.31startup_a,1870,2.6820675377617693,2.3052994656771286,7,3,-0.9098527090844709,-0.378100168074738,0.41326884175543827,-3.1436066422066924,-1.4908462894039334,3.4117496816746824,rmse:increase; entropy:decrease; pct_det:decrease
2025.03.31startup_a,493,2.4661995179514786,2.3052994656771286,8,3,-0.007113665386841217,0.7863358005957934,-0.517654031214592,-0.024578226274681286,3.1005165020502807,-4.273503825529474,rmse:decrease; pct_det:increase; entropy:decrease
2025.03.31startup_b,2383,3.37508907866551,2.2630040822599757,1,3,0.12295019219213654,1.1034129704874545,-0.4064473380756507,0.3711193741950099,6.263862769904172,-3.490285091897348,pct_det:increase; rmse:decrease; entropy:increase
2025.03.31startup_b,2128,3.159941066525342,2.2630040822599757,2,3,-0.434230416609119,0.9990878172369122,-0.29083532871893525,-1.3107040956599767,5.671628981749651,-2.4974901221663988,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.31startup_b,4708,3.1069156846247723,2.2630040822599757,3,3,-0.6371352947980335,0.7454663136715283,-0.3686508749474887,-1.9231629301846838,4.2318685871183375,-3.165715536571296,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.31startup_b,1042,3.002465078506099,2.2630040822599757,4,3,-0.7772306024221562,-0.8179030940256666,0.23503115714759387,-2.346034029173068,-4.643078228266172,2.0182829780790574,pct_det:decrease; entropy:decrease; rmse:increase
2025.03.31startup_b,6159,2.912301416870837,2.2630040822599757,5,3,0.46049000275295593,-0.7122340535540701,0.384721799014102,1.3899674217480835,-4.043215451368485,3.3037213774959433,pct_det:decrease; rmse:increase; entropy:increase
2025.03.31startup_b,3495,2.7052326401327225,2.2630040822599757,6,3,0.9333389422743605,0.311674547224257,0.41097225070128063,2.817239713032725,1.7693163347738265,3.5291418725916155,rmse:increase; entropy:increase; pct_det:increase
2025.03.31startup_b,1502,2.6022053549734934,2.2630040822599757,7,3,-0.20551628666665744,-0.7076223022436352,0.36906123119928896,-0.6203412482301934,-4.017035428013559,3.1692393886767283,pct_det:decrease; rmse:increase; entropy:decrease
2025.03.31startup_b,5552,2.590496097742071,2.2630040822599757,8,3,0.010415632844045675,0.8736102446186038,-0.32381916512246683,0.03143909801203582,4.95931698560323,-2.780732209610947,pct_det:increase; rmse:decrease; entropy:increase
2025.03.31startup_b,268,2.474575338013224,2.2630040822599757,9,3,-0.345070891611311,0.6993939147851052,-0.28085910437397393,-1.0415802616036436,3.970324458289265,-2.4118212941467623,pct_det:increase; rmse:decrease; entropy:decrease
2025.03.31startup_b,4482,2.3832715992300555,2.2630040822599757,10,3,0.11104295502873018,-0.6259273015110551,0.3797897279030921,0.3351779386780221,-3.5532686541373764,3.261368204874768,pct_det:decrease; rmse:increase; entropy:increase
2025.03.31startup_b,3218,2.375245992116092,2.2630040822599757,11,3,-0.5671481175216663,-0.5631193732725706,-0.25818452654144614,-1.7119099262699669,-3.1967201506572556,-2.2171078994210536,pct_det:decrease; rmse:decrease; entropy:decrease
2025.03.31startup_b,1798,2.2862107704923447,2.2630040822599757,12,3,0.47175346935370355,-0.7101033588874515,0.1634444809213581,1.4239656660908298,-4.031119908400226,1.4035467369859793,pct_det:decrease; entropy:increase; rmse:increase
2025.03.31startup_b,5636,2.265392317880773,2.2630040822599757,13,3,-0.3073238142674043,-0.5563970520368002,-0.31557948900108873,-0.9276424834530435,-3.1585588286116426,-2.709975641577634,pct_det:decrease; rmse:decrease; entropy:decrease
2025.04.07startup_a,707,3.2155558930036876,2.2075738953583697,1,3,-1.0539135096845986,0.9118891724343996,-0.29399955489465884,-4.646328464027657,2.922475643583969,-2.0778635713994364,entropy:decrease; pct_det:increase; rmse:decrease
2025.04.07startup_a,409,3.1319509426850463,2.2075738953583697,2,3,0.9927849925007701,-1.0079793753732247,-0.2530694514284236,4.376834651921553,-3.230431134409757,-1.7885870417238294,entropy:increase; pct_det:decrease; rmse:decrease
2025.04.07startup_a,2513,2.7837379725045444,2.2075738953583697,3,3,0.5850853257052063,-1.1013849726868017,-0.3172232456693188,2.5794323516381805,-3.5297828444367543,-2.2419987214386987,pct_det:decrease; entropy:increase; rmse:decrease
2025.04.07startup_a,327,2.6825443877397834,2.2075738953583697,4,3,-0.6069737335724548,-0.7271327205727829,-0.43032380109185464,-2.6759305287383857,-2.330357383073082,-3.0413452514078827,rmse:decrease; entropy:decrease; pct_det:decrease
2025.04.07startup_a,1920,2.5551629085059755,2.2075738953583697,5,3,-0.39801004955504715,1.0437523740522892,-0.36302782372816905,-1.7546842366316222,3.345078528520633,-2.5657259603656715,pct_det:increase; rmse:decrease; entropy:decrease
2025.04.07startup_a,1655,2.52624746128525,2.2075738953583697,6,3,0.44984160665000017,-1.215482479628463,-0.24054960742253395,1.9831910703064521,-3.8954491941538802,-1.7001021193954173,pct_det:decrease; entropy:increase; rmse:decrease
2025.04.07startup_a,3854,2.519445354929171,2.2075738953583697,7,3,-0.05913035692199353,1.1522516939715217,-0.5100545128481637,-0.2606846367658705,3.6928034817217776,-3.6048479462998646,pct_det:increase; rmse:decrease; entropy:decrease
2025.04.07startup_a,3050,2.4614331371425173,2.2075738953583697,8,3,-0.32997964558279314,-1.0644885691431512,0.35627527808562465,-1.4547624693414585,-3.411535096846659,2.518001845239435,pct_det:decrease; rmse:increase; entropy:decrease
2025.04.07startup_b,1465,3.8960766997115512,1.9924820652340587,1,3,0.7332394778877589,-1.6885823940285292,-1.1035293691961634,2.1244010089445236,-3.4214886562979663,-6.142340433892165,rmse:decrease; pct_det:decrease; entropy:increase
2025.04.07startup_b,2689,3.3918771437110196,1.9924820652340587,2,3,-0.4980698004041477,2.0874920988861447,-0.808971193863984,-1.443048306061527,4.229779110399694,-4.502804014671838,rmse:decrease; pct_det:increase; entropy:decrease
2025.04.07startup_b,2768,2.5507078430446994,1.9924820652340587,3,3,0.342129469685603,1.5929453372740596,0.6168020902787474,0.9912453059449265,3.2277041504519257,3.4331740727372457,rmse:increase; pct_det:increase; entropy:increase
2025.04.07startup_b,2505,2.2185629689140076,1.9924820652340587,4,3,0.362709687819073,-1.4012174667465587,-0.4968663308986676,1.0508719865663627,-2.8392157139824605,-2.765601206193199,pct_det:decrease; rmse:decrease; entropy:increase
2025.04.07startup_b,5344,2.1448654279930417,1.9924820652340587,5,3,-0.607984238007286,0.9943442011195032,-0.47758970578787796,-1.7615013479167287,2.0147891015666737,-2.6583058344957227,rmse:decrease; pct_det:increase; entropy:decrease
2025.04.07startup_b,2343,2.1391778770492924,1.9924820652340587,6,3,-0.8191096708775332,-1.0617040906009692,0.3401070648021079,-2.373191111124022,-2.1512770209985916,1.8930654990252642,entropy:decrease; pct_det:decrease; rmse:increase
2025.04.07startup_b,5695,1.997679236410005,1.9924820652340587,7,3,0.5434244881362478,-0.8052297620275226,0.5007086677688142,1.5744535935345867,-1.6315961283463027,2.786987987349126,rmse:increase; pct_det:decrease; entropy:increase
2025.04.14startup_a,596,3.148708626532424,2.160368022745739,1,3,-0.18243538665496378,-1.1083447973162777,0.7589439052351973,-0.5358414014277098,-3.6757830816653576,5.2345013965042035,rmse:increase; pct_det:decrease; entropy:decrease
2025.04.14startup_a,923,3.1035457633526726,2.160368022745739,2,3,-0.0946439767384486,1.400455642833279,-0.6362245635047048,-0.2779842335529811,4.6445575158687555,-4.388095540636282,pct_det:increase; rmse:decrease; entropy:decrease
2025.04.14startup_a,1502,2.459700490873804,2.160368022745739,3,3,0.9632749720534362,0.7894247862699046,-0.28007689246546263,2.829289977396538,2.618097076509451,-1.9317144187154225,entropy:increase; pct_det:increase; rmse:decrease
2025.04.14startup_a,5683,2.4288525312623244,2.160368022745739,4,3,-0.45531131405295877,1.0180268477070769,0.373054597705649,-1.3373208842945237,3.3762470600698435,2.572989649422606,pct_det:increase; rmse:increase; entropy:decrease
2025.04.14startup_a,5510,2.3473211725369447,2.160368022745739,5,3,0.30742881499633334,-1.2383919583698173,-0.294605179183882,0.9029667439379598,-4.107079511780508,-2.0319172618923664,pct_det:decrease; rmse:decrease; entropy:increase
2025.04.14startup_a,3152,2.2307580398401856,2.160368022745739,6,3,-0.6725492847918493,0.8712392023060005,-0.2649611322500182,-1.9753829446128621,2.889431454610921,-1.8274597202967744,pct_det:increase; entropy:decrease; rmse:decrease
2025.04.14startup_a,4457,2.1685608060954635,2.160368022745739,7,3,0.5808935494971972,0.7591168985696441,-0.33085344149825446,1.7061756458004895,2.517582127443614,-2.281924645042287,pct_det:increase; rmse:decrease; entropy:increase
2025.04.14startup_b,1447,2.898127755734697,2.1091788867084396,1,3,0.18498885663741427,-1.0243255913679405,-0.7311759872921861,0.5508341108463466,-3.1997782446403433,-4.943770911717403,rmse:decrease; pct_det:decrease; entropy:increase
2025.04.14startup_b,3976,2.595352144132823,2.1091788867084396,2,3,0.47427156449718666,-0.881488295964914,0.5354296057572887,1.4122199589652276,-2.7535845009660256,3.6202519724672158,rmse:increase; pct_det:decrease; entropy:increase
2025.04.14startup_b,1742,2.5490748615515897,2.1091788867084396,3,3,-0.478178220393523,1.044458154150277,-0.43788345966982317,-1.42385265601605,3.2626681469747627,-2.9607037816639563,pct_det:increase; rmse:decrease; entropy:decrease
2025.04.14startup_b,3557,2.4481150844174517,2.1091788867084396,4,3,0.09226505401799268,-1.2946401882531404,-0.4474559022294171,0.2747340565048509,-4.044184333496221,-3.025426863251283,pct_det:decrease; rmse:decrease; entropy:increase
2025.04.14startup_b,1031,2.2695968253575614,2.1091788867084396,5,3,0.7611714707567236,-0.5906194400670302,0.3989277279060627,2.266510631598152,-1.8449712192236976,2.6973086252508334,rmse:increase; entropy:increase; pct_det:decrease
